experiment,id,timestamp,activities,gt_context
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830538.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830598.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830658.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830718.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830778.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830838.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830898.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449830958.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831018.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831078.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831138.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831198.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831258.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831318.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831378.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831438.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831498.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831558.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831618.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831678.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831738.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831798.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831858.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831918.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449831978.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832038.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832098.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832158.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832218.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832278.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832338.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832398.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832458.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832518.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832578.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832638.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832698.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832758.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832818.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832878.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832938.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449832998.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833058.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833118.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833178.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833238.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833298.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833358.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833418.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833478.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833538.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833598.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833658.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833718.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833778.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833838.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833898.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449833958.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834018.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834078.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834138.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834198.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834258.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834318.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834378.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834438.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834498.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834558.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834618.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834678.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834738.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834798.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834858.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834918.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449834978.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835038.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835098.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835158.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835218.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835278.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835338.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835398.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835458.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835518.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835578.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835638.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835698.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835758.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835818.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835878.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835938.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449835998.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836058.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836118.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836178.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836238.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836298.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836358.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836418.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836478.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836538.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836598.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836658.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836718.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836778.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836838.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836898.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449836958.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837018.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837078.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837138.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837198.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837258.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837318.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837378.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837438.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837498.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837558.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837618.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837678.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837738.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837798.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837858.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837918.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449837978.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838038.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838098.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838158.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838218.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838278.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838338.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838398.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838458.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838518.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838578.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838638.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838698.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838758.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838818.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838878.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838938.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449838998.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839058.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839118.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839178.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839238.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839298.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839358.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839418.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839478.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839538.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839598.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839658.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839718.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839778.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839838.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839898.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449839958.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840018.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840078.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840138.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840198.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840258.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840318.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840378.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840438.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840498.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840558.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840618.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840678.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840738.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840798.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840858.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840918.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449840978.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841038.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841098.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841158.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841218.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841278.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841338.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841398.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841458.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841518.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841578.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841638.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841698.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841758.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841818.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841878.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841938.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449841998.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842058.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842118.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842178.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842238.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842298.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842358.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842418.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842478.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842538.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842598.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842658.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842718.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842778.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842838.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842898.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449842958.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843018.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843078.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843138.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843198.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843258.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843318.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843378.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843438.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843498.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843558.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843618.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843678.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843738.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843798.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843858.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843918.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449843978.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844038.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844098.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844158.0,"Lying down,Sleeping",Sleeping
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844218.0,"Lying down,Sleeping",
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844278.0,"Lying down,Sleeping",
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844458.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844518.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844578.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844638.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844698.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844758.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844818.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844878.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844938.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449844998.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449845058.0,Standing,
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449845118.0,"Sitting,Toilet",UsingBathroom
extrasensory,0A986513-7828-4D53-AA1F-E02D6DF9561B,1449845178.0,"Sitting,Toilet",UsingBathroom
